Order_ID;Order_Date;Year;Month;Quarter;Country;City;Region;Product;Product Line;Category;Customer Segment;Sales Channel;Retailer;Units Sold;Unit Price;Gross Revenue;Discount %;Discount Amount;Net Revenue;Cost;Profit;Profit Margin;Order Priority;Payment Method
100438;18/12/24;2024;Dec;Q4;Saudi Arabia;Makkah;Middle East;Air Max 270;Shoes;Running;Women;Store;Foot Locker;14;$174.48;$2,442.72;0%;$0.00;$2,442.72;$1,511.90;$930.82;38.10%;Express;Credit Card
100439;27/07/25;2025;Jul;Q3;Italy;Rome;Europe;Pro Training Leggings;Clothing;Training;Women;Online;Nike Outlet;7;$70.08;$490.56;5%;$24.53;$466.03;$220.57;$245.46;52.70%;Standard;Credit Card
100440;22/07/25;2025;Jul;Q3;Netherlands;Rotterdam;Europe;Heritage Backpack;Accessories;Lifestyle;Men;Outlet;Foot Locker;7;$52.08;$364.56;0%;$0.00;$364.56;$163.13;$201.43;55.30%;High;Apple Pay
100441;23/03/25;2025;Mar;Q1;Qatar;Doha;Middle East;Nike Dunk Low;Shoes;Lifestyle;Women;Store;Retail Partner;16;$165.91;$2,654.56;10%;$265.46;$2,389.10;$1,500.04;$889.06;37.20%;Standard;Cash
100442;28/01/25;2025;Jan;Q1;Italy;Rome;Europe;Nike Metcon 9;Shoes;Training;Men;Online;Retail Partner;5;$179.74;$898.70;5%;$44.94;$853.76;$483.56;$370.20;43.40%;Standard;Apple Pay
100443;10/01/25;2025;Jan;Q1;UK;London;Europe;Nike Cap;Accessories;Lifestyle;Women;Online;Retail Partner;11;$29.85;$328.35;10%;$32.84;$295.51;$149.90;$145.61;49.30%;High;Credit Card
100444;13/06/25;2025;Jun;Q2;Saudi Arabia;Makkah;Middle East;Air Jordan 1;Shoes;Basketball;Men;Store;Nike App;12;$221.93;$2,663.16;10%;$266.32;$2,396.84;$1,638.41;$758.43;31.60%;Standard;Bank Transfer
100445;01/07/25;2025;Jul;Q3;South Africa;Cape Town;Africa;Nike Cap;Accessories;Lifestyle;Men;Mobile App;Nike App;8;$27.74;$221.92;25%;$55.48;$166.44;$94.31;$72.13;43.30%;Standard;PayPal
100446;03/09/25;2025;Sep;Q3;Jordan;Amman;Middle East;Dri-FIT Running Tee;Clothing;Running;Men;Store;Foot Locker;7;$46.56;$325.92;10%;$32.59;$293.33;$144.89;$148.44;50.60%;High;Credit Card
100447;11/05/25;2025;May;Q2;Saudi Arabia;Jeddah;Middle East;Training Gloves;Accessories;Training;Men;Mobile App;Nike App;9;$34.13;$307.17;5%;$15.36;$291.81;$141.42;$150.39;51.50%;Standard;Bank Transfer
100448;03/06/24;2024;Jun;Q2;Bahrain;Manama;Middle East;NBA Swingman Jersey;Clothing;Basketball;Women;Online;JD Sports;19;$111.87;$2,125.53;15%;$318.83;$1,806.70;$1,106.15;$700.55;38.80%;Standard;Credit Card
100449;28/05/24;2024;May;Q2;Egypt;Cairo;Middle East;Nike Cap;Accessories;Lifestyle;Women;Store;Nike Outlet;10;$29.33;$293.30;0%;$0.00;$293.30;$131.85;$161.45;55.10%;Standard;PayPal
100450;28/04/24;2024;Apr;Q2;UK;Manchester;Europe;Everyday Cushioned Socks;Accessories;Training;Men;Online;JD Sports;15;$21.91;$328.65;10%;$32.87;$295.78;$139.65;$156.13;52.80%;Standard;Cash
100451;13/01/24;2024;Jan;Q1;Australia;Perth;Asia Pacific;Swoosh Sports Bra;Clothing;Training;Women;Outlet;Nike Store;15;$54.49;$817.35;15%;$122.60;$694.75;$370.19;$324.56;46.70%;Standard;Credit Card
100452;03/10/24;2024;Oct;Q4;Canada;Toronto;North America;Dri-FIT Running Tee;Clothing;Running;Women;Store;JD Sports;13;$48.01;$624.13;10%;$62.41;$561.72;$273.93;$287.79;51.20%;Standard;PayPal
100453;03/07/24;2024;Jul;Q3;Spain;Valencia;Europe;Air Max 270;Shoes;Running;Women;Mobile App;Nike App;15;$150.53;$2,257.95;5%;$112.90;$2,145.05;$1,281.49;$863.56;40.30%;Standard;Credit Card
100454;25/01/24;2024;Jan;Q1;Egypt;Cairo;Middle East;Air Force 1;Shoes;Lifestyle;Kids;Store;JD Sports;10;$155.41;$1,554.10;10%;$155.41;$1,398.69;$890.70;$507.99;36.30%;Standard;Cash
100455;13/05/24;2024;May;Q2;Netherlands;Amsterdam;Europe;Nike Pegasus 40;Shoes;Running;Women;Online;Retail Partner;8;$171.82;$1,374.56;25%;$343.64;$1,030.92;$779.39;$251.53;24.40%;High;PayPal
100456;27/11/24;2024;Nov;Q4;Canada;Vancouver;North America;Air Jordan 1;Shoes;Basketball;Men;Online;Nike Outlet;16;$207.17;$3,314.72;0%;$0.00;$3,314.72;$2,136.46;$1,178.26;35.60%;Standard;Apple Pay
100457;18/05/25;2025;May;Q2;Germany;Frankfurt;Europe;Nike Metcon 9;Shoes;Training;Women;Online;Nike Outlet;11;$181.92;$2,001.12;15%;$300.17;$1,700.95;$1,021.80;$679.15;39.90%;Standard;Apple Pay
100458;13/09/24;2024;Sep;Q3;South Africa;Johannesburg;Africa;Air Max 270;Shoes;Running;Kids;Online;Nike Store;17;$177.05;$3,009.85;10%;$300.99;$2,708.86;$1,718.89;$989.97;36.60%;High;Bank Transfer
100459;11/08/25;2025;Aug;Q3;USA;Houston;North America;Nike Cap;Accessories;Lifestyle;Women;Store;Nike App;9;$31.10;$279.90;15%;$41.98;$237.92;$121.88;$116.04;48.80%;Standard;Bank Transfer
100460;02/01/25;2025;Jan;Q1;Spain;Valencia;Europe;Pro Training Leggings;Clothing;Training;Men;Store;Nike App;9;$69.51;$625.59;15%;$93.84;$531.75;$286.10;$245.65;46.20%;High;PayPal
100461;23/10/24;2024;Oct;Q4;Kuwait;Kuwait City;Middle East;Nike Metcon 9;Shoes;Training;Women;Outlet;JD Sports;8;$155.32;$1,242.56;10%;$124.26;$1,118.30;$667.28;$451.02;40.30%;High;Apple Pay
100462;13/07/24;2024;Jul;Q3;Qatar;Doha;Middle East;Nike Blazer Mid;Shoes;Lifestyle;Men;Outlet;JD Sports;17;$137.41;$2,335.97;0%;$0.00;$2,335.97;$1,239.33;$1,096.64;47.00%;Standard;Apple Pay
100463;05/04/25;2025;Apr;Q2;USA;New York;North America;Club Fleece Joggers;Clothing;Sportswear;Men;Mobile App;Nike App;12;$91.92;$1,103.04;10%;$110.30;$992.74;$534.54;$458.20;46.20%;High;Cash
100464;01/06/24;2024;Jun;Q2;Jordan;Amman;Middle East;Air Jordan 1;Shoes;Basketball;Men;Online;Nike Store;13;$212.99;$2,768.87;20%;$553.77;$2,215.10;$1,588.15;$626.95;28.30%;High;Credit Card
100465;25/06/24;2024;Jun;Q2;Kuwait;Kuwait City;Middle East;Pro Training Leggings;Clothing;Training;Women;Online;Foot Locker;13;$75.84;$985.92;0%;$0.00;$985.92;$465.93;$519.99;52.70%;Standard;Credit Card
100466;26/07/24;2024;Jul;Q3;Brazil;Rio de Janeiro;Latin America;Swoosh Sports Bra;Clothing;Training;Men;Outlet;Foot Locker;11;$54.14;$595.54;20%;$119.11;$476.43;$256.20;$220.23;46.20%;Standard;Credit Card
100467;05/03/24;2024;Mar;Q1;UAE;Abu Dhabi;Middle East;Nike Dunk Low;Shoes;Lifestyle;Women;Online;Sun & Sand Sports;4;$165.77;$663.08;0%;$0.00;$663.08;$357.58;$305.50;46.10%;High;Apple Pay
100468;10/06/24;2024;Jun;Q2;USA;Miami;North America;Air Jordan 1;Shoes;Basketball;Men;Online;Nike App;11;$222.88;$2,451.68;10%;$245.17;$2,206.51;$1,451.72;$754.79;34.20%;High;PayPal
100469;02/05/25;2025;May;Q2;Oman;Muscat;Middle East;Nike Blazer Mid;Shoes;Lifestyle;Men;Online;Retail Partner;1;$140.68;$140.68;0%;$0.00;$140.68;$71.21;$69.47;49.40%;Standard;Bank Transfer
100470;04/10/25;2025;Oct;Q4;Australia;Brisbane;Asia Pacific;Heritage Backpack;Accessories;Lifestyle;Men;Online;Nike App;16;$61.45;$983.20;25%;$245.80;$737.40;$476.18;$261.22;35.40%;High;Bank Transfer
100471;03/06/25;2025;Jun;Q2;France;Nice;Europe;Nike Blazer Mid;Shoes;Lifestyle;Men;Online;Foot Locker;7;$137.01;$959.07;0%;$0.00;$959.07;$517.23;$441.84;46.10%;Standard;PayPal
100472;18/10/24;2024;Oct;Q4;Germany;Frankfurt;Europe;Dri-FIT Running Tee;Clothing;Running;Men;Mobile App;Nike App;1;$48.23;$48.23;0%;$0.00;$48.23;$22.71;$25.52;52.90%;Express;Credit Card
100473;30/01/24;2024;Jan;Q1;China;Shenzhen;Asia Pacific;Nike Pegasus 40;Shoes;Running;Men;Online;Retail Partner;6;$163.16;$978.96;10%;$97.90;$881.06;$524.59;$356.47;40.50%;High;Credit Card
100474;10/04/24;2024;Apr;Q2;France;Nice;Europe;Nike Blazer Mid;Shoes;Lifestyle;Men;Online;Retail Partner;7;$140.00;$980.00;0%;$0.00;$980.00;$513.00;$467.00;47.70%;Standard;Apple Pay
100475;01/07/24;2024;Jul;Q3;Netherlands;Rotterdam;Europe;Nike Dunk Low;Shoes;Lifestyle;Men;Online;Sun & Sand Sports;16;$141.82;$2,269.12;10%;$226.91;$2,042.21;$1,217.03;$825.18;40.40%;Standard;Cash
100476;14/04/25;2025;Apr;Q2;Brazil;S?o Paulo;Latin America;Club Fleece Joggers;Clothing;Sportswear;Men;Online;Foot Locker;9;$91.62;$824.58;10%;$82.46;$742.12;$407.47;$334.65;45.10%;Standard;Bank Transfer
100477;23/08/24;2024;Aug;Q3;Saudi Arabia;Qassim;Middle East;Training Gloves;Accessories;Training;Women;Outlet;Retail Partner;12;$37.31;$447.72;15%;$67.16;$380.56;$193.46;$187.10;49.20%;Standard;Apple Pay
100478;28/08/25;2025;Aug;Q3;Qatar;Doha;Middle East;Heritage Backpack;Accessories;Lifestyle;Kids;Online;Retail Partner;6;$58.67;$352.02;10%;$35.20;$316.82;$166.33;$150.49;47.50%;Standard;Cash
100479;14/12/25;2025;Dec;Q4;UAE;Abu Dhabi;Middle East;Nike Cap;Accessories;Lifestyle;Men;Store;Nike Store;16;$26.98;$431.68;5%;$21.58;$410.10;$182.11;$227.99;55.60%;Express;Credit Card
100480;16/11/25;2025;Nov;Q4;Australia;Melbourne;Asia Pacific;Everyday Cushioned Socks;Accessories;Training;Women;Mobile App;Nike App;13;$20.35;$264.55;5%;$13.23;$251.32;$116.70;$134.62;53.60%;High;Apple Pay
100481;14/01/25;2025;Jan;Q1;Kuwait;Kuwait City;Middle East;Air Max 270;Shoes;Running;Women;Online;Sun & Sand Sports;5;$171.29;$856.45;10%;$85.64;$770.81;$511.46;$259.35;33.70%;Standard;Credit Card
100482;02/12/25;2025;Dec;Q4;Saudi Arabia;Makkah;Middle East;Club Fleece Joggers;Clothing;Sportswear;Women;Online;Sun & Sand Sports;17;$93.30;$1,586.10;0%;$0.00;$1,586.10;$759.45;$826.65;52.10%;Standard;Credit Card
100483;28/06/24;2024;Jun;Q2;Kuwait;Kuwait City;Middle East;Nike Blazer Mid;Shoes;Lifestyle;Men;Online;Nike App;8;$144.51;$1,156.08;15%;$173.41;$982.67;$626.03;$356.64;36.30%;High;PayPal
100484;24/11/24;2024;Nov;Q4;Italy;Milan;Europe;Training Gloves;Accessories;Training;Women;Online;Nike App;11;$34.81;$382.91;5%;$19.15;$363.76;$171.04;$192.72;53.00%;High;Apple Pay
100485;28/06/25;2025;Jun;Q2;Bahrain;Manama;Middle East;Everyday Cushioned Socks;Accessories;Training;Women;Mobile App;Nike App;21;$24.38;$511.98;0%;$0.00;$511.98;$229.21;$282.77;55.20%;Standard;Credit Card
100486;02/07/24;2024;Jul;Q3;Australia;Sydney;Asia Pacific;Nike Pegasus 40;Shoes;Running;Men;Online;Foot Locker;9;$173.28;$1,559.52;15%;$233.93;$1,325.59;$857.04;$468.55;35.40%;Standard;Credit Card
100487;29/11/25;2025;Nov;Q4;Mexico;Mexico City;North America;Nike Cap;Accessories;Lifestyle;Men;Store;Nike Store;17;$30.64;$520.88;5%;$26.04;$494.84;$240.37;$254.47;51.40%;Standard;Apple Pay
100488;17/12/24;2024;Dec;Q4;Kuwait;Kuwait City;Middle East;Nike Cap;Accessories;Lifestyle;Women;Store;Retail Partner;19;$28.32;$538.08;10%;$53.81;$484.27;$246.82;$237.45;49.00%;Standard;PayPal
100489;20/08/24;2024;Aug;Q3;China;Beijing;Asia Pacific;Pro Training Leggings;Clothing;Training;Women;Online;Sun & Sand Sports;7;$73.06;$511.42;0%;$0.00;$511.42;$239.86;$271.56;53.10%;Standard;Credit Card
100490;26/12/25;2025;Dec;Q4;Oman;Muscat;Middle East;Nike Metcon 9;Shoes;Training;Men;Online;Sun & Sand Sports;30;$170.76;$5,122.80;5%;$256.14;$4,866.66;$2,709.81;$2,156.85;44.30%;Standard;PayPal
100491;12/11/25;2025;Nov;Q4;Spain;Barcelona;Europe;Nike Dunk Low;Shoes;Lifestyle;Men;Store;Foot Locker;15;$138.75;$2,081.25;20%;$416.25;$1,665.00;$1,223.67;$441.33;26.50%;Express;Bank Transfer
100492;08/06/24;2024;Jun;Q2;USA;Houston;North America;Training Gloves;Accessories;Training;Men;Mobile App;Nike App;12;$35.52;$426.24;5%;$21.31;$404.93;$201.18;$203.75;50.30%;Express;Apple Pay
100493;30/05/24;2024;May;Q2;Turkey;Ankara;Middle East;Club Fleece Joggers;Clothing;Sportswear;Women;Mobile App;Nike App;12;$87.57;$1,050.84;5%;$52.54;$998.30;$505.52;$492.78;49.40%;High;Apple Pay
100494;04/04/24;2024;Apr;Q2;Spain;Madrid;Europe;Nike Blazer Mid;Shoes;Lifestyle;Women;Online;Amazon;8;$129.48;$1,035.84;0%;$0.00;$1,035.84;$571.19;$464.65;44.90%;High;Bank Transfer
100495;08/06/25;2025;Jun;Q2;Netherlands;Amsterdam;Europe;Nike Cap;Accessories;Lifestyle;Men;Store;Nike Store;16;$26.59;$425.44;15%;$63.82;$361.62;$182.58;$179.04;49.50%;Standard;Credit Card
100496;25/12/24;2024;Dec;Q4;Australia;Perth;Asia Pacific;Air Jordan 1;Shoes;Basketball;Men;Mobile App;Nike App;15;$224.34;$3,365.10;5%;$168.25;$3,196.85;$2,034.25;$1,162.60;36.40%;Standard;PayPal
100497;10/03/25;2025;Mar;Q1;Jordan;Amman;Middle East;Nike Dunk Low;Shoes;Lifestyle;Women;Store;Foot Locker;11;$164.03;$1,804.33;25%;$451.08;$1,353.25;$968.59;$384.66;28.40%;Express;PayPal
100498;31/03/24;2024;Mar;Q1;USA;Miami;North America;Dri-FIT Running Tee;Clothing;Running;Men;Store;Foot Locker;15;$43.19;$647.85;15%;$97.18;$550.67;$287.93;$262.74;47.70%;Standard;Cash
100499;05/11/24;2024;Nov;Q4;Turkey;Ankara;Middle East;Nike Cap;Accessories;Lifestyle;Women;Store;Nike Store;18;$27.44;$493.92;10%;$49.39;$444.53;$219.34;$225.19;50.70%;Standard;PayPal
100500;21/10/24;2024;Oct;Q4;Brazil;S?o Paulo;Latin America;Nike Cap;Accessories;Lifestyle;Kids;Store;Nike Store;7;$26.43;$185.01;5%;$9.25;$175.76;$85.86;$89.90;51.20%;Standard;PayPal
100501;18/08/25;2025;Aug;Q3;China;Shenzhen;Asia Pacific;Heritage Backpack;Accessories;Lifestyle;Women;Store;Retail Partner;19;$54.71;$1,039.49;15%;$155.92;$883.57;$465.25;$418.32;47.30%;Standard;Apple Pay
100502;29/05/24;2024;May;Q2;Spain;Barcelona;Europe;Nike Dunk Low;Shoes;Lifestyle;Men;Online;Sun & Sand Sports;8;$150.59;$1,204.72;20%;$240.94;$963.78;$672.13;$291.65;30.30%;Standard;Apple Pay
100503;19/03/24;2024;Mar;Q1;India;Mumbai;Asia Pacific;Nike Metcon 9;Shoes;Training;Women;Store;Foot Locker;1;$179.09;$179.09;10%;$17.91;$161.18;$93.89;$67.29;41.80%;High;PayPal
100504;08/04/24;2024;Apr;Q2;Mexico;Guadalajara;North America;Nike Dunk Low;Shoes;Lifestyle;Men;Store;Sun & Sand Sports;7;$161.36;$1,129.52;5%;$56.48;$1,073.04;$676.63;$396.41;36.90%;Standard;Credit Card
100505;30/05/25;2025;May;Q2;France;Lyon;Europe;Training Gloves;Accessories;Training;Women;Mobile App;Nike App;7;$35.12;$245.84;20%;$49.17;$196.67;$104.40;$92.27;46.90%;Standard;Credit Card
100506;22/12/24;2024;Dec;Q4;Australia;Brisbane;Asia Pacific;Nike Dunk Low;Shoes;Lifestyle;Women;Mobile App;Nike App;9;$155.93;$1,403.37;15%;$210.51;$1,192.86;$781.54;$411.32;34.50%;High;Credit Card
100507;01/05/24;2024;May;Q2;France;Lyon;Europe;Nike Dunk Low;Shoes;Lifestyle;Women;Online;JD Sports;11;$158.72;$1,745.92;15%;$261.89;$1,484.03;$938.71;$545.32;36.80%;High;PayPal
100508;13/02/24;2024;Feb;Q1;Germany;Berlin;Europe;Air Force 1;Shoes;Lifestyle;Women;Store;Nike Store;11;$141.93;$1,561.23;20%;$312.25;$1,248.98;$820.57;$428.41;34.30%;Standard;Credit Card
100509;08/04/24;2024;Apr;Q2;UAE;Sharjah;Middle East;Nike Blazer Mid;Shoes;Lifestyle;Women;Online;Sun & Sand Sports;12;$144.35;$1,732.20;5%;$86.61;$1,645.59;$923.59;$722.00;43.90%;Standard;Cash
100510;19/09/25;2025;Sep;Q3;France;Paris;Europe;Nike Pegasus 40;Shoes;Running;Women;Mobile App;Nike App;10;$174.38;$1,743.80;15%;$261.57;$1,482.23;$1,012.61;$469.62;31.70%;Standard;PayPal
100511;05/01/24;2024;Jan;Q1;Jordan;Amman;Middle East;Nike Blazer Mid;Shoes;Lifestyle;Kids;Mobile App;Nike App;2;$129.20;$258.40;10%;$25.84;$232.56;$129.52;$103.04;44.30%;High;Bank Transfer
100512;10/03/25;2025;Mar;Q1;Germany;Munich;Europe;Heritage Backpack;Accessories;Lifestyle;Men;Outlet;Nike App;11;$55.72;$612.92;10%;$61.29;$551.63;$292.24;$259.39;47.00%;Standard;Credit Card
100513;11/02/24;2024;Feb;Q1;Saudi Arabia;Dammam;Middle East;Nike Cap;Accessories;Lifestyle;Men;Online;Amazon;6;$27.02;$162.12;5%;$8.11;$154.01;$75.15;$78.86;51.20%;Standard;Cash
100514;02/05/25;2025;May;Q2;Bahrain;Manama;Middle East;Nike Metcon 9;Shoes;Training;Men;Store;Nike App;1;$164.88;$164.88;10%;$16.49;$148.39;$90.70;$57.69;38.90%;Standard;Apple Pay
100515;12/12/25;2025;Dec;Q4;Turkey;Istanbul;Middle East;Nike Metcon 9;Shoes;Training;Men;Outlet;Sun & Sand Sports;20;$165.14;$3,302.80;5%;$165.14;$3,137.66;$1,759.61;$1,378.05;43.90%;Standard;PayPal
100516;18/08/25;2025;Aug;Q3;Turkey;Ankara;Middle East;Swoosh Sports Bra;Clothing;Training;Men;Store;Nike Outlet;19;$61.46;$1,167.74;10%;$116.77;$1,050.97;$497.96;$553.01;52.60%;Standard;Credit Card
100517;16/05/25;2025;May;Q2;China;Shanghai;Asia Pacific;Nike Dunk Low;Shoes;Lifestyle;Men;Mobile App;Nike App;12;$138.80;$1,665.60;0%;$0.00;$1,665.60;$959.41;$706.19;42.40%;Standard;Credit Card
100518;30/09/25;2025;Sep;Q3;UAE;Dubai;Middle East;Training Gloves;Accessories;Training;Women;Mobile App;Nike App;4;$33.61;$134.44;10%;$13.44;$121.00;$59.97;$61.03;50.40%;Standard;Credit Card
100519;07/07/25;2025;Jul;Q3;Mexico;Mexico City;North America;Air Force 1;Shoes;Lifestyle;Kids;Mobile App;Nike App;17;$152.68;$2,595.56;5%;$129.78;$2,465.78;$1,362.86;$1,102.92;44.70%;Standard;PayPal
100520;06/11/24;2024;Nov;Q4;Oman;Muscat;Middle East;Nike Cap;Accessories;Lifestyle;Men;Online;Nike Outlet;21;$28.49;$598.29;0%;$0.00;$598.29;$266.98;$331.31;55.40%;High;PayPal
100521;08/08/25;2025;Aug;Q3;China;Beijing;Asia Pacific;Nike Metcon 9;Shoes;Training;Women;Store;Retail Partner;5;$174.12;$870.60;15%;$130.59;$740.01;$455.41;$284.60;38.50%;Standard;Apple Pay
100522;11/05/24;2024;May;Q2;Italy;Milan;Europe;Air Max 270;Shoes;Running;Women;Store;Nike Outlet;7;$150.32;$1,052.24;5%;$52.61;$999.63;$608.14;$391.49;39.20%;Standard;PayPal
100523;10/09/24;2024;Sep;Q3;France;Marseille;Europe;Air Jordan 1;Shoes;Basketball;Kids;Online;Amazon;12;$215.81;$2,589.72;0%;$0.00;$2,589.72;$1,609.01;$980.71;37.90%;Standard;Apple Pay
100524;07/03/25;2025;Mar;Q1;Canada;Toronto;North America;Nike Cap;Accessories;Lifestyle;Women;Outlet;Nike Outlet;12;$28.95;$347.40;5%;$17.37;$330.03;$143.81;$186.22;56.40%;Standard;PayPal
100525;29/07/24;2024;Jul;Q3;Spain;Barcelona;Europe;Training Gloves;Accessories;Training;Women;Store;Foot Locker;9;$35.25;$317.25;10%;$31.73;$285.52;$147.99;$137.53;48.20%;High;Cash
100526;02/07/25;2025;Jul;Q3;Germany;Hamburg;Europe;Dri-FIT Running Tee;Clothing;Running;Men;Outlet;Nike Outlet;9;$48.64;$437.76;10%;$43.78;$393.98;$211.67;$182.31;46.30%;High;Apple Pay
100527;29/08/25;2025;Aug;Q3;Spain;Barcelona;Europe;Air Jordan 1;Shoes;Basketball;Women;Store;Nike Outlet;12;$220.56;$2,646.72;5%;$132.34;$2,514.38;$1,674.64;$839.74;33.40%;Standard;Apple Pay
100528;23/07/24;2024;Jul;Q3;Brazil;Rio de Janeiro;Latin America;Dri-FIT Running Tee;Clothing;Running;Women;Store;Foot Locker;21;$49.33;$1,035.93;10%;$103.59;$932.34;$474.14;$458.20;49.20%;Standard;Apple Pay
100529;07/11/25;2025;Nov;Q4;Jordan;Amman;Middle East;Dri-FIT Running Tee;Clothing;Running;Kids;Store;Nike Outlet;25;$41.94;$1,048.50;0%;$0.00;$1,048.50;$476.60;$571.90;54.50%;Standard;PayPal
100530;03/11/24;2024;Nov;Q4;Brazil;Rio de Janeiro;Latin America;Club Fleece Joggers;Clothing;Sportswear;Women;Mobile App;Nike App;14;$88.98;$1,245.72;15%;$186.86;$1,058.86;$588.80;$470.06;44.40%;Standard;Credit Card
100531;04/12/25;2025;Dec;Q4;Egypt;Cairo;Middle East;Swoosh Sports Bra;Clothing;Training;Men;Online;Nike Store;18;$55.71;$1,002.78;10%;$100.28;$902.50;$444.18;$458.32;50.80%;Standard;Credit Card
100532;12/06/24;2024;Jun;Q2;Canada;Vancouver;North America;Air Max 270;Shoes;Running;Men;Mobile App;Nike App;22;$168.28;$3,702.16;0%;$0.00;$3,702.16;$2,277.87;$1,424.29;38.50%;Express;Apple Pay
100533;21/01/24;2024;Jan;Q1;UK;London;Europe;Club Fleece Joggers;Clothing;Sportswear;Women;Mobile App;Nike App;14;$84.38;$1,181.32;10%;$118.13;$1,063.19;$545.34;$517.85;48.70%;Express;PayPal
100534;23/05/24;2024;May;Q2;France;Paris;Europe;Training Gloves;Accessories;Training;Kids;Store;Amazon;7;$35.68;$249.76;0%;$0.00;$249.76;$112.97;$136.79;54.80%;High;Credit Card
100535;21/08/25;2025;Aug;Q3;Jordan;Amman;Middle East;Nike Tech Fleece Hoodie;Clothing;Sportswear;Kids;Online;Nike App;15;$120.95;$1,814.25;5%;$90.71;$1,723.54;$931.28;$792.26;46.00%;Standard;Credit Card
100536;25/04/24;2024;Apr;Q2;Spain;Valencia;Europe;Heritage Backpack;Accessories;Lifestyle;Women;Online;Amazon;21;$60.27;$1,265.67;20%;$253.13;$1,012.54;$593.19;$419.35;41.40%;High;Cash
100537;22/01/24;2024;Jan;Q1;Kuwait;Kuwait City;Middle East;Air Force 1;Shoes;Lifestyle;Women;Mobile App;Nike App;10;$137.46;$1,374.60;20%;$274.92;$1,099.68;$753.89;$345.79;31.40%;High;Credit Card
100538;30/08/24;2024;Aug;Q3;South Korea;Busan;Asia Pacific;Air Max 270;Shoes;Running;Kids;Store;Amazon;16;$156.83;$2,509.28;20%;$501.86;$2,007.42;$1,525.77;$481.65;24.00%;Standard;Cash
100539;13/06/24;2024;Jun;Q2;South Korea;Busan;Asia Pacific;Heritage Backpack;Accessories;Lifestyle;Women;Online;Nike App;18;$55.78;$1,004.04;5%;$50.20;$953.84;$499.91;$453.93;47.60%;High;Cash
100540;12/04/24;2024;Apr;Q2;Japan;Kyoto;Asia Pacific;Training Gloves;Accessories;Training;Men;Store;Sun & Sand Sports;1;$35.37;$35.37;0%;$0.00;$35.37;$14.89;$20.48;57.90%;Standard;Apple Pay
100541;18/10/25;2025;Oct;Q4;Qatar;Doha;Middle East;Swoosh Sports Bra;Clothing;Training;Men;Online;Nike App;12;$58.45;$701.40;15%;$105.21;$596.19;$319.23;$276.96;46.50%;Standard;Apple Pay
100542;24/02/25;2025;Feb;Q1;Spain;Barcelona;Europe;Nike Cap;Accessories;Lifestyle;Women;Online;Foot Locker;12;$29.61;$355.32;15%;$53.30;$302.02;$161.03;$140.99;46.70%;Standard;Apple Pay
100543;05/07/24;2024;Jul;Q3;Netherlands;Rotterdam;Europe;Nike Tech Fleece Hoodie;Clothing;Sportswear;Men;Online;JD Sports;24;$115.16;$2,763.84;10%;$276.38;$2,487.46;$1,343.14;$1,144.32;46.00%;Standard;Apple Pay
100544;23/09/24;2024;Sep;Q3;Qatar;Doha;Middle East;NBA Swingman Jersey;Clothing;Basketball;Men;Store;Nike Store;2;$117.01;$234.02;5%;$11.70;$222.32;$122.65;$99.67;44.80%;Standard;PayPal
100545;01/05/24;2024;May;Q2;France;Lyon;Europe;Nike Blazer Mid;Shoes;Lifestyle;Kids;Mobile App;Nike App;9;$134.52;$1,210.68;5%;$60.53;$1,150.15;$614.98;$535.17;46.50%;Standard;Cash
100546;24/11/25;2025;Nov;Q4;Germany;Frankfurt;Europe;Nike Metcon 9;Shoes;Training;Men;Online;Amazon;26;$184.01;$4,784.26;5%;$239.21;$4,545.05;$2,557.53;$1,987.52;43.70%;Standard;Apple Pay
100547;24/10/25;2025;Oct;Q4;South Korea;Seoul;Asia Pacific;Air Max 270;Shoes;Running;Women;Mobile App;Nike App;14;$153.99;$2,155.86;5%;$107.79;$2,048.07;$1,256.69;$791.38;38.60%;Standard;Credit Card
100548;24/07/25;2025;Jul;Q3;UK;London;Europe;Club Fleece Joggers;Clothing;Sportswear;Kids;Store;Sun & Sand Sports;12;$95.14;$1,141.68;20%;$228.34;$913.34;$589.51;$323.83;35.50%;Standard;PayPal
100549;16/02/24;2024;Feb;Q1;USA;Chicago;North America;Training Gloves;Accessories;Training;Women;Online;Nike Outlet;8;$38.45;$307.60;0%;$0.00;$307.60;$131.73;$175.87;57.20%;Standard;Apple Pay
100550;13/12/24;2024;Dec;Q4;South Korea;Seoul;Asia Pacific;Air Jordan 1;Shoes;Basketball;Men;Store;Foot Locker;15;$204.14;$3,062.10;5%;$153.10;$2,909.00;$1,979.11;$929.89;32.00%;Standard;Bank Transfer
100551;14/10/24;2024;Oct;Q4;Jordan;Amman;Middle East;Heritage Backpack;Accessories;Lifestyle;Men;Mobile App;Nike App;3;$53.50;$160.50;5%;$8.03;$152.47;$80.42;$72.05;47.30%;Standard;Bank Transfer
100552;03/06/24;2024;Jun;Q2;Mexico;Guadalajara;North America;Air Force 1;Shoes;Lifestyle;Men;Online;Foot Locker;7;$129.80;$908.60;5%;$45.43;$863.17;$520.61;$342.56;39.70%;Standard;Bank Transfer
100553;21/05/25;2025;May;Q2;UK;Liverpool;Europe;NBA Swingman Jersey;Clothing;Basketball;Kids;Store;Retail Partner;1;$120.27;$120.27;0%;$0.00;$120.27;$56.70;$63.57;52.90%;High;Credit Card
